markets,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,ids,popularity
184.0,5Y5TRrQiqgUO4S36tzjIRZ,184400.0,0.0292,0.653,0.603,0.0,0.097,-6.017,0.0278,118.016,0.101,8.0,1.0,4.0,1.0,5Y5TRrQiqgUO4S36tzjIRZ,77.0
184.0,5Y5TRrQiqgUO4S36tzjIRZ,184400.0,0.0292,0.653,0.603,0.0,0.097,-6.017,0.0278,118.016,0.101,8.0,1.0,4.0,1.0,5Y5TRrQiqgUO4S36tzjIRZ,78.0
184.0,5Y5TRrQiqgUO4S36tzjIRZ,184400.0,0.0292,0.653,0.603,0.0,0.097,-6.017,0.0278,118.016,0.101,8.0,1.0,4.0,1.0,5Y5TRrQiqgUO4S36tzjIRZ,76.0
184.0,5Y5TRrQiqgUO4S36tzjIRZ,184400.0,0.0292,0.653,0.603,0.0,0.097,-6.017,0.0278,118.016,0.101,8.0,1.0,4.0,1.0,5Y5TRrQiqgUO4S36tzjIRZ,74.0
183.0,7KMqksf0UMdyA0UCf4R3ux,259991.0,0.205,0.375,0.409,0.0,0.1,-8.713,0.037,127.854,0.196,0.0,0.0,3.0,1.0,7KMqksf0UMdyA0UCf4R3ux,71.0
183.0,7KMqksf0UMdyA0UCf4R3ux,259991.0,0.205,0.375,0.409,0.0,0.1,-8.713,0.037,127.854,0.196,0.0,0.0,3.0,1.0,7KMqksf0UMdyA0UCf4R3ux,70.0
185.0,3RqBeV12Tt7A8xH3zBDDUF,171200.0,0.394,0.607,0.418,0.0,0.182,-6.997,0.0363,95.002,0.386,1.0,1.0,4.0,2.0,3RqBeV12Tt7A8xH3zBDDUF,68.0
185.0,3RqBeV12Tt7A8xH3zBDDUF,171200.0,0.394,0.607,0.418,0.0,0.182,-6.997,0.0363,95.002,0.386,1.0,1.0,4.0,2.0,3RqBeV12Tt7A8xH3zBDDUF,67.0
185.0,3RqBeV12Tt7A8xH3zBDDUF,171200.0,0.394,0.607,0.418,0.0,0.182,-6.997,0.0363,95.002,0.386,1.0,1.0,4.0,2.0,3RqBeV12Tt7A8xH3zBDDUF,64.0
184.0,7z5WFjZAIYejWy0NI5lv4T,213386.0,0.356,0.616,0.438,0.0,0.24,-5.968,0.0298,135.929,0.386,1.0,1.0,4.0,3.0,7z5WFjZAIYejWy0NI5lv4T,71.0
184.0,7z5WFjZAIYejWy0NI5lv4T,213386.0,0.356,0.616,0.438,0.0,0.24,-5.968,0.0298,135.929,0.386,1.0,1.0,4.0,3.0,7z5WFjZAIYejWy0NI5lv4T,69.0
184.0,7z5WFjZAIYejWy0NI5lv4T,213386.0,0.356,0.616,0.438,0.0,0.24,-5.968,0.0298,135.929,0.386,1.0,1.0,4.0,3.0,7z5WFjZAIYejWy0NI5lv4T,68.0
185.0,2yLzlEFtIS0Q9UkyBZdQA7,141367.0,0.00354,0.662,0.55,8.95e-06,0.406,-5.816,0.0366,136.184,0.308,0.0,1.0,4.0,3.0,2yLzlEFtIS0Q9UkyBZdQA7,73.0
185.0,2yLzlEFtIS0Q9UkyBZdQA7,141367.0,0.00354,0.662,0.55,8.95e-06,0.406,-5.816,0.0366,136.184,0.308,0.0,1.0,4.0,3.0,2yLzlEFtIS0Q9UkyBZdQA7,71.0
185.0,2yLzlEFtIS0Q9UkyBZdQA7,141367.0,0.00354,0.662,0.55,8.95e-06,0.406,-5.816,0.0366,136.184,0.308,0.0,1.0,4.0,3.0,2yLzlEFtIS0Q9UkyBZdQA7,70.0
185.0,4sIPNUYiz7FcZBx1oHuMHe,203341.0,0.0802,0.723,0.704,0.000161,0.0889,-5.766,0.038,147.985,0.564,6.0,0.0,4.0,2.0,4sIPNUYiz7FcZBx1oHuMHe,24.0
185.0,4sIPNUYiz7FcZBx1oHuMHe,203341.0,0.0802,0.723,0.704,0.000161,0.0889,-5.766,0.038,147.985,0.564,6.0,0.0,4.0,2.0,4sIPNUYiz7FcZBx1oHuMHe,23.0
2.0,53A0W3U0s8diEn9RhXQhVz,236160.0,0.0794,0.453,0.655,7.06e-06,0.0849,-4.22,0.0257,172.01,0.366,9.0,1.0,4.0,2.0,53A0W3U0s8diEn9RhXQhVz,73.0
2.0,53A0W3U0s8diEn9RhXQhVz,236160.0,0.0794,0.453,0.655,7.06e-06,0.0849,-4.22,0.0257,172.01,0.366,9.0,1.0,4.0,2.0,53A0W3U0s8diEn9RhXQhVz,72.0
177.0,1HY2Jd0NmPuamShAr6KMms,205280.0,0.494,0.666,0.423,0.0,0.106,-8.012,0.0429,129.893,0.154,0.0,1.0,4.0,2.0,1HY2Jd0NmPuamShAr6KMms,85.0
177.0,1HY2Jd0NmPuamShAr6KMms,205280.0,0.494,0.666,0.423,0.0,0.106,-8.012,0.0429,129.893,0.154,0.0,1.0,4.0,2.0,1HY2Jd0NmPuamShAr6KMms,83.0
177.0,1HY2Jd0NmPuamShAr6KMms,205280.0,0.494,0.666,0.423,0.0,0.106,-8.012,0.0429,129.893,0.154,0.0,1.0,4.0,2.0,1HY2Jd0NmPuamShAr6KMms,81.0
185.0,1XlLhtgJjC4ROQZilBZAvw,132545.0,0.25,0.724,0.708,0.0,0.0934,-7.472,0.0892,144.985,0.17,7.0,1.0,4.0,2.0,1XlLhtgJjC4ROQZilBZAvw,69.0
185.0,1XlLhtgJjC4ROQZilBZAvw,132545.0,0.25,0.724,0.708,0.0,0.0934,-7.472,0.0892,144.985,0.17,7.0,1.0,4.0,2.0,1XlLhtgJjC4ROQZilBZAvw,67.0
185.0,6oXQgzqvbeAem9kPX0pXnD,186135.0,0.209,0.719,0.772,0.0,0.118,-5.723,0.157,96.96,0.684,0.0,1.0,4.0,2.0,6oXQgzqvbeAem9kPX0pXnD,40.0
185.0,6oXQgzqvbeAem9kPX0pXnD,186135.0,0.209,0.719,0.772,0.0,0.118,-5.723,0.157,96.96,0.684,0.0,1.0,4.0,2.0,6oXQgzqvbeAem9kPX0pXnD,38.0
185.0,4jpqm8g4We93Uk6M9M4FDh,140430.0,0.217,0.626,0.7,0.0,0.0628,-5.576,0.205,90.018,0.761,7.0,1.0,4.0,3.0,4jpqm8g4We93Uk6M9M4FDh,62.0
185.0,4jpqm8g4We93Uk6M9M4FDh,140430.0,0.217,0.626,0.7,0.0,0.0628,-5.576,0.205,90.018,0.761,7.0,1.0,4.0,3.0,4jpqm8g4We93Uk6M9M4FDh,65.0
185.0,4jpqm8g4We93Uk6M9M4FDh,140430.0,0.217,0.626,0.7,0.0,0.0628,-5.576,0.205,90.018,0.761,7.0,1.0,4.0,3.0,4jpqm8g4We93Uk6M9M4FDh,63.0
185.0,4jpqm8g4We93Uk6M9M4FDh,140430.0,0.217,0.626,0.7,0.0,0.0628,-5.576,0.205,90.018,0.761,7.0,1.0,4.0,3.0,4jpqm8g4We93Uk6M9M4FDh,59.0
185.0,4jpqm8g4We93Uk6M9M4FDh,191018.0,0.0115,0.425,0.824,0.0,0.164,-4.436,0.0313,155.982,0.474,5.0,0.0,4.0,3.0,4jpqm8g4We93Uk6M9M4FDh,62.0
185.0,4jpqm8g4We93Uk6M9M4FDh,191018.0,0.0115,0.425,0.824,0.0,0.164,-4.436,0.0313,155.982,0.474,5.0,0.0,4.0,3.0,4jpqm8g4We93Uk6M9M4FDh,65.0
185.0,4jpqm8g4We93Uk6M9M4FDh,191018.0,0.0115,0.425,0.824,0.0,0.164,-4.436,0.0313,155.982,0.474,5.0,0.0,4.0,3.0,4jpqm8g4We93Uk6M9M4FDh,63.0
185.0,4jpqm8g4We93Uk6M9M4FDh,191018.0,0.0115,0.425,0.824,0.0,0.164,-4.436,0.0313,155.982,0.474,5.0,0.0,4.0,3.0,4jpqm8g4We93Uk6M9M4FDh,59.0
185.0,74a1KhMBkw4iweAtpbjuHk,124067.0,0.00665,0.683,0.713,0.0,0.188,-7.776,0.0273,118.03,0.696,0.0,0.0,4.0,2.0,74a1KhMBkw4iweAtpbjuHk,58.0
185.0,74a1KhMBkw4iweAtpbjuHk,124067.0,0.00665,0.683,0.713,0.0,0.188,-7.776,0.0273,118.03,0.696,0.0,0.0,4.0,2.0,74a1KhMBkw4iweAtpbjuHk,56.0
185.0,7HjGPPtdNuHcK8crc7iNkn,132506.0,0.0163,0.784,0.723,0.0,0.16,-5.619,0.04,115.047,0.739,11.0,1.0,4.0,2.0,7HjGPPtdNuHcK8crc7iNkn,60.0
185.0,7HjGPPtdNuHcK8crc7iNkn,132506.0,0.0163,0.784,0.723,0.0,0.16,-5.619,0.04,115.047,0.739,11.0,1.0,4.0,2.0,7HjGPPtdNuHcK8crc7iNkn,58.0
185.0,7DMveApC7UnC2NPfPvlHSU,168117.0,0.0314,0.57,0.737,0.0,0.248,-4.27,0.0685,100.052,0.621,1.0,0.0,4.0,2.0,7DMveApC7UnC2NPfPvlHSU,66.0
185.0,7DMveApC7UnC2NPfPvlHSU,168117.0,0.0314,0.57,0.737,0.0,0.248,-4.27,0.0685,100.052,0.621,1.0,0.0,4.0,2.0,7DMveApC7UnC2NPfPvlHSU,64.0
185.0,3y2cIKLjiOlp1Np37WiUdH,180400.0,0.338,0.564,0.525,0.000812,0.121,-7.449,0.0259,141.977,0.228,7.0,0.0,4.0,2.0,3y2cIKLjiOlp1Np37WiUdH,71.0
185.0,3y2cIKLjiOlp1Np37WiUdH,180400.0,0.338,0.564,0.525,0.000812,0.121,-7.449,0.0259,141.977,0.228,7.0,0.0,4.0,2.0,3y2cIKLjiOlp1Np37WiUdH,72.0
185.0,74a1KhMBkw4iweAtpbjuHk,131186.0,0.157,0.689,0.579,0.0,0.291,-8.501,0.0437,88.583,0.334,4.0,0.0,4.0,2.0,74a1KhMBkw4iweAtpbjuHk,58.0
185.0,74a1KhMBkw4iweAtpbjuHk,131186.0,0.157,0.689,0.579,0.0,0.291,-8.501,0.0437,88.583,0.334,4.0,0.0,4.0,2.0,74a1KhMBkw4iweAtpbjuHk,56.0
0.0,3mJzTRR6NlyNWYkZ946WgC,197666.0,0.0411,0.646,0.67,3.34e-06,0.195,-4.631,0.125,159.94,0.377,11.0,0.0,4.0,2.0,3mJzTRR6NlyNWYkZ946WgC,55.0
0.0,3mJzTRR6NlyNWYkZ946WgC,197666.0,0.0411,0.646,0.67,3.34e-06,0.195,-4.631,0.125,159.94,0.377,11.0,0.0,4.0,2.0,3mJzTRR6NlyNWYkZ946WgC,53.0
0.0,6sv0SHO2ZhBe1i0xkk7uM1,159831.0,0.0164,0.702,0.844,1.61e-05,0.145,-6.318,0.1,120.078,0.616,7.0,0.0,4.0,2.0,6sv0SHO2ZhBe1i0xkk7uM1,33.0
0.0,6sv0SHO2ZhBe1i0xkk7uM1,159831.0,0.0164,0.702,0.844,1.61e-05,0.145,-6.318,0.1,120.078,0.616,7.0,0.0,4.0,2.0,6sv0SHO2ZhBe1i0xkk7uM1,34.0
0.0,6sv0SHO2ZhBe1i0xkk7uM1,159831.0,0.0164,0.702,0.844,1.61e-05,0.145,-6.318,0.1,120.078,0.616,7.0,0.0,4.0,2.0,6sv0SHO2ZhBe1i0xkk7uM1,32.0
185.0,5KfgJTNwvEbzMtJREyq9Jt,157534.0,0.422,0.684,0.835,0.0,0.0813,-4.986,0.0272,127.046,0.338,1.0,0.0,4.0,2.0,5KfgJTNwvEbzMtJREyq9Jt,62.0
185.0,5KfgJTNwvEbzMtJREyq9Jt,157534.0,0.422,0.684,0.835,0.0,0.0813,-4.986,0.0272,127.046,0.338,1.0,0.0,4.0,2.0,5KfgJTNwvEbzMtJREyq9Jt,60.0
183.0,5KfgJTNwvEbzMtJREyq9Jt,164655.0,0.227,0.596,0.829,3.76e-06,0.114,-6.143,0.0306,156.028,0.656,6.0,1.0,4.0,2.0,5KfgJTNwvEbzMtJREyq9Jt,62.0
183.0,5KfgJTNwvEbzMtJREyq9Jt,164655.0,0.227,0.596,0.829,3.76e-06,0.114,-6.143,0.0306,156.028,0.656,6.0,1.0,4.0,2.0,5KfgJTNwvEbzMtJREyq9Jt,60.0
185.0,3y2cIKLjiOlp1Np37WiUdH,184693.0,0.0781,0.735,0.769,0.000545,0.235,-6.228,0.0381,120.97,0.378,4.0,0.0,4.0,2.0,3y2cIKLjiOlp1Np37WiUdH,71.0
185.0,3y2cIKLjiOlp1Np37WiUdH,184693.0,0.0781,0.735,0.769,0.000545,0.235,-6.228,0.0381,120.97,0.378,4.0,0.0,4.0,2.0,3y2cIKLjiOlp1Np37WiUdH,72.0
0.0,66ihevNkSYNzRAl44dx6jJ,176800.0,0.34,0.593,0.609,0.0,0.126,-6.471,0.0329,75.232,0.662,8.0,1.0,4.0,2.0,66ihevNkSYNzRAl44dx6jJ,86.0
0.0,66ihevNkSYNzRAl44dx6jJ,176800.0,0.34,0.593,0.609,0.0,0.126,-6.471,0.0329,75.232,0.662,8.0,1.0,4.0,2.0,66ihevNkSYNzRAl44dx6jJ,84.0
0.0,66ihevNkSYNzRAl44dx6jJ,176800.0,0.34,0.593,0.609,0.0,0.126,-6.471,0.0329,75.232,0.662,8.0,1.0,4.0,2.0,66ihevNkSYNzRAl44dx6jJ,83.0
184.0,4NgNsOXSwIzXlUIJcpnNUp,270400.0,0.949,0.532,0.0744,1.22e-05,0.106,-16.092,0.0355,117.131,0.125,1.0,1.0,3.0,2.0,4NgNsOXSwIzXlUIJcpnNUp,61.0
184.0,4NgNsOXSwIzXlUIJcpnNUp,270400.0,0.949,0.532,0.0744,1.22e-05,0.106,-16.092,0.0355,117.131,0.125,1.0,1.0,3.0,2.0,4NgNsOXSwIzXlUIJcpnNUp,59.0
185.0,1E2AEtxaFaJtH0lO7kgNKw,163311.0,0.509,0.79,0.325,0.0,0.155,-11.689,0.127,126.877,0.539,4.0,1.0,4.0,3.0,1E2AEtxaFaJtH0lO7kgNKw,61.0
185.0,1E2AEtxaFaJtH0lO7kgNKw,163311.0,0.509,0.79,0.325,0.0,0.155,-11.689,0.127,126.877,0.539,4.0,1.0,4.0,3.0,1E2AEtxaFaJtH0lO7kgNKw,59.0
185.0,1E2AEtxaFaJtH0lO7kgNKw,163311.0,0.509,0.79,0.325,0.0,0.155,-11.689,0.127,126.877,0.539,4.0,1.0,4.0,3.0,1E2AEtxaFaJtH0lO7kgNKw,58.0
185.0,7H55rcKCfwqkyDFH9wpKM6,285120.0,0.309,0.421,0.407,0.000961,0.11,-7.445,0.0267,139.028,0.161,10.0,1.0,3.0,3.0,7H55rcKCfwqkyDFH9wpKM6,71.0
185.0,7H55rcKCfwqkyDFH9wpKM6,285120.0,0.309,0.421,0.407,0.000961,0.11,-7.445,0.0267,139.028,0.161,10.0,1.0,3.0,3.0,7H55rcKCfwqkyDFH9wpKM6,69.0
185.0,7H55rcKCfwqkyDFH9wpKM6,285120.0,0.309,0.421,0.407,0.000961,0.11,-7.445,0.0267,139.028,0.161,10.0,1.0,3.0,3.0,7H55rcKCfwqkyDFH9wpKM6,68.0
185.0,2Sqr0DXoaYABbjBo9HaMkM,232760.0,0.834,0.27,0.275,0.0,0.146,-10.357,0.0356,168.964,0.231,0.0,1.0,4.0,3.0,2Sqr0DXoaYABbjBo9HaMkM,65.0
185.0,2Sqr0DXoaYABbjBo9HaMkM,232760.0,0.834,0.27,0.275,0.0,0.146,-10.357,0.0356,168.964,0.231,0.0,1.0,4.0,3.0,2Sqr0DXoaYABbjBo9HaMkM,63.0
185.0,2Sqr0DXoaYABbjBo9HaMkM,232760.0,0.834,0.27,0.275,0.0,0.146,-10.357,0.0356,168.964,0.231,0.0,1.0,4.0,3.0,2Sqr0DXoaYABbjBo9HaMkM,62.0
185.0,3y2cIKLjiOlp1Np37WiUdH,171291.0,0.0633,0.722,0.709,0.0,0.0804,-4.95,0.0273,81.012,0.604,9.0,1.0,4.0,4.0,3y2cIKLjiOlp1Np37WiUdH,71.0
185.0,3y2cIKLjiOlp1Np37WiUdH,171291.0,0.0633,0.722,0.709,0.0,0.0804,-4.95,0.0273,81.012,0.604,9.0,1.0,4.0,4.0,3y2cIKLjiOlp1Np37WiUdH,72.0
185.0,3yzRiNMZdTsSUgplcyYZ4i,181942.0,0.0836,0.843,0.651,0.0,0.0715,-5.678,0.0423,113.936,0.768,0.0,1.0,4.0,3.0,3yzRiNMZdTsSUgplcyYZ4i,56.0
185.0,3yzRiNMZdTsSUgplcyYZ4i,181942.0,0.0836,0.843,0.651,0.0,0.0715,-5.678,0.0423,113.936,0.768,0.0,1.0,4.0,3.0,3yzRiNMZdTsSUgplcyYZ4i,57.0
185.0,3yzRiNMZdTsSUgplcyYZ4i,181942.0,0.0836,0.843,0.651,0.0,0.0715,-5.678,0.0423,113.936,0.768,0.0,1.0,4.0,3.0,3yzRiNMZdTsSUgplcyYZ4i,55.0
185.0,3yzRiNMZdTsSUgplcyYZ4i,181942.0,0.0836,0.843,0.651,0.0,0.0715,-5.678,0.0423,113.936,0.768,0.0,1.0,4.0,3.0,3yzRiNMZdTsSUgplcyYZ4i,54.0
185.0,7oTkfyZOcKQuCUFnSVLB3j,137441.0,0.366,0.661,0.629,0.0,0.124,-6.729,0.0361,86.005,0.459,11.0,1.0,4.0,3.0,7oTkfyZOcKQuCUFnSVLB3j,46.0
185.0,7oTkfyZOcKQuCUFnSVLB3j,137441.0,0.366,0.661,0.629,0.0,0.124,-6.729,0.0361,86.005,0.459,11.0,1.0,4.0,3.0,7oTkfyZOcKQuCUFnSVLB3j,45.0
184.0,0X98pXmiqyxLXGiLjkj4rq,146534.0,0.993,0.448,0.0885,0.914,0.0981,-23.037,0.0364,119.349,0.174,5.0,1.0,4.0,2.0,0X98pXmiqyxLXGiLjkj4rq,42.0
184.0,0X98pXmiqyxLXGiLjkj4rq,146534.0,0.993,0.448,0.0885,0.914,0.0981,-23.037,0.0364,119.349,0.174,5.0,1.0,4.0,2.0,0X98pXmiqyxLXGiLjkj4rq,43.0
184.0,0X98pXmiqyxLXGiLjkj4rq,146534.0,0.993,0.448,0.0885,0.914,0.0981,-23.037,0.0364,119.349,0.174,5.0,1.0,4.0,2.0,0X98pXmiqyxLXGiLjkj4rq,41.0
184.0,0X98pXmiqyxLXGiLjkj4rq,146534.0,0.993,0.448,0.0885,0.914,0.0981,-23.037,0.0364,119.349,0.174,5.0,1.0,4.0,2.0,0X98pXmiqyxLXGiLjkj4rq,40.0
0.0,27DGFhdWUeudNFbPJROkWF,140625.0,0.993,0.406,0.0737,0.935,0.0907,-26.17,0.0346,112.784,0.425,11.0,1.0,4.0,4.0,27DGFhdWUeudNFbPJROkWF,48.0
0.0,27DGFhdWUeudNFbPJROkWF,140625.0,0.993,0.406,0.0737,0.935,0.0907,-26.17,0.0346,112.784,0.425,11.0,1.0,4.0,4.0,27DGFhdWUeudNFbPJROkWF,49.0
0.0,27DGFhdWUeudNFbPJROkWF,140625.0,0.993,0.406,0.0737,0.935,0.0907,-26.17,0.0346,112.784,0.425,11.0,1.0,4.0,4.0,27DGFhdWUeudNFbPJROkWF,46.0
0.0,27DGFhdWUeudNFbPJROkWF,120625.0,0.994,0.23,0.0609,0.93,0.0864,-28.611,0.0342,63.293,0.182,11.0,0.0,3.0,3.0,27DGFhdWUeudNFbPJROkWF,48.0
0.0,27DGFhdWUeudNFbPJROkWF,120625.0,0.994,0.23,0.0609,0.93,0.0864,-28.611,0.0342,63.293,0.182,11.0,0.0,3.0,3.0,27DGFhdWUeudNFbPJROkWF,49.0
0.0,27DGFhdWUeudNFbPJROkWF,120625.0,0.994,0.23,0.0609,0.93,0.0864,-28.611,0.0342,63.293,0.182,11.0,0.0,3.0,3.0,27DGFhdWUeudNFbPJROkWF,46.0
185.0,5IMXUzbeAyevQmvtOhXQGi,224866.0,0.227,0.533,0.742,0.0,0.164,-3.848,0.0482,92.206,0.42,10.0,1.0,4.0,4.0,5IMXUzbeAyevQmvtOhXQGi,49.0
185.0,5IMXUzbeAyevQmvtOhXQGi,224866.0,0.227,0.533,0.742,0.0,0.164,-3.848,0.0482,92.206,0.42,10.0,1.0,4.0,4.0,5IMXUzbeAyevQmvtOhXQGi,57.0
184.0,70kkdajctXSbqSMJbQO424,214293.0,0.88,0.581,0.197,0.0,0.107,-7.697,0.0329,130.367,0.349,3.0,1.0,4.0,2.0,70kkdajctXSbqSMJbQO424,80.0
184.0,70kkdajctXSbqSMJbQO424,214293.0,0.88,0.581,0.197,0.0,0.107,-7.697,0.0329,130.367,0.349,3.0,1.0,4.0,2.0,70kkdajctXSbqSMJbQO424,78.0
184.0,70kkdajctXSbqSMJbQO424,214293.0,0.88,0.581,0.197,0.0,0.107,-7.697,0.0329,130.367,0.349,3.0,1.0,4.0,2.0,70kkdajctXSbqSMJbQO424,77.0
184.0,70kkdajctXSbqSMJbQO424,214293.0,0.88,0.581,0.197,0.0,0.107,-7.697,0.0329,130.367,0.349,3.0,1.0,4.0,2.0,70kkdajctXSbqSMJbQO424,76.0
185.0,2fiGm496AG7ePURQiSSJIw,105500.0,0.18,0.563,0.58,0.0011,0.107,-7.26,0.0606,82.996,0.175,3.0,0.0,4.0,2.0,2fiGm496AG7ePURQiSSJIw,55.0
185.0,2fiGm496AG7ePURQiSSJIw,105500.0,0.18,0.563,0.58,0.0011,0.107,-7.26,0.0606,82.996,0.175,3.0,0.0,4.0,2.0,2fiGm496AG7ePURQiSSJIw,54.0
185.0,2fiGm496AG7ePURQiSSJIw,105500.0,0.18,0.563,0.58,0.0011,0.107,-7.26,0.0606,82.996,0.175,3.0,0.0,4.0,2.0,2fiGm496AG7ePURQiSSJIw,53.0
185.0,2uPLrf6Eg6PENCm0l1uSg7,322600.0,0.0414,0.775,0.702,0.0,0.174,-5.985,0.1,91.996,0.76,1.0,1.0,4.0,2.0,2uPLrf6Eg6PENCm0l1uSg7,6.0
185.0,2uPLrf6Eg6PENCm0l1uSg7,322600.0,0.0414,0.775,0.702,0.0,0.174,-5.985,0.1,91.996,0.76,1.0,1.0,4.0,2.0,2uPLrf6Eg6PENCm0l1uSg7,8.0
185.0,0rW6fVd3yuW2CF2sLYWQtE,197252.0,0.249,0.749,0.663,0.0,0.198,-7.257,0.417,90.207,0.683,10.0,0.0,4.0,2.0,0rW6fVd3yuW2CF2sLYWQtE,43.0
185.0,0rW6fVd3yuW2CF2sLYWQtE,197252.0,0.249,0.749,0.663,0.0,0.198,-7.257,0.417,90.207,0.683,10.0,0.0,4.0,2.0,0rW6fVd3yuW2CF2sLYWQtE,44.0
185.0,0rW6fVd3yuW2CF2sLYWQtE,197252.0,0.249,0.749,0.663,0.0,0.198,-7.257,0.417,90.207,0.683,10.0,0.0,4.0,2.0,0rW6fVd3yuW2CF2sLYWQtE,45.0
185.0,0rW6fVd3yuW2CF2sLYWQtE,197252.0,0.249,0.749,0.663,0.0,0.198,-7.257,0.417,90.207,0.683,10.0,0.0,4.0,2.0,0rW6fVd3yuW2CF2sLYWQtE,46.0
185.0,0rW6fVd3yuW2CF2sLYWQtE,197252.0,0.249,0.749,0.663,0.0,0.198,-7.257,0.417,90.207,0.683,10.0,0.0,4.0,2.0,0rW6fVd3yuW2CF2sLYWQtE,42.0
177.0,4XDi67ZENZcbfKnvMnTYsI,123280.0,0.0076,0.832,0.65,1.3e-05,0.121,-4.553,0.212,167.943,0.57,2.0,1.0,4.0,2.0,4XDi67ZENZcbfKnvMnTYsI,64.0
177.0,4XDi67ZENZcbfKnvMnTYsI,123280.0,0.0076,0.832,0.65,1.3e-05,0.121,-4.553,0.212,167.943,0.57,2.0,1.0,4.0,2.0,4XDi67ZENZcbfKnvMnTYsI,62.0
177.0,4XDi67ZENZcbfKnvMnTYsI,123280.0,0.0076,0.832,0.65,1.3e-05,0.121,-4.553,0.212,167.943,0.57,2.0,1.0,4.0,2.0,4XDi67ZENZcbfKnvMnTYsI,61.0
185.0,5xKVALj2MSqOHmQhburCM8,192444.0,0.00462,0.757,0.601,2.52e-06,0.274,-5.519,0.0656,138.076,0.503,0.0,0.0,4.0,2.0,5xKVALj2MSqOHmQhburCM8,64.0
185.0,5xKVALj2MSqOHmQhburCM8,192444.0,0.00462,0.757,0.601,2.52e-06,0.274,-5.519,0.0656,138.076,0.503,0.0,0.0,4.0,2.0,5xKVALj2MSqOHmQhburCM8,62.0
185.0,5xKVALj2MSqOHmQhburCM8,192444.0,0.00462,0.757,0.601,2.52e-06,0.274,-5.519,0.0656,138.076,0.503,0.0,0.0,4.0,2.0,5xKVALj2MSqOHmQhburCM8,61.0
184.0,0PZxdzq1JhF2EQDjtvO5uJ,149883.0,0.996,0.407,0.00469,0.96,0.168,-32.063,0.0546,114.723,0.0977,7.0,0.0,4.0,3.0,0PZxdzq1JhF2EQDjtvO5uJ,23.0
184.0,0PZxdzq1JhF2EQDjtvO5uJ,149883.0,0.996,0.407,0.00469,0.96,0.168,-32.063,0.0546,114.723,0.0977,7.0,0.0,4.0,3.0,0PZxdzq1JhF2EQDjtvO5uJ,22.0
184.0,0PZxdzq1JhF2EQDjtvO5uJ,149883.0,0.996,0.407,0.00469,0.96,0.168,-32.063,0.0546,114.723,0.0977,7.0,0.0,4.0,3.0,0PZxdzq1JhF2EQDjtvO5uJ,28.0
185.0,2FZS2EvEvApDSk425z6s4P,133274.0,0.994,0.398,0.0382,0.907,0.1,-33.615,0.0336,80.436,0.216,7.0,0.0,4.0,4.0,2FZS2EvEvApDSk425z6s4P,34.0
185.0,2FZS2EvEvApDSk425z6s4P,133274.0,0.994,0.398,0.0382,0.907,0.1,-33.615,0.0336,80.436,0.216,7.0,0.0,4.0,4.0,2FZS2EvEvApDSk425z6s4P,33.0
185.0,2FZS2EvEvApDSk425z6s4P,133274.0,0.994,0.398,0.0382,0.907,0.1,-33.615,0.0336,80.436,0.216,7.0,0.0,4.0,4.0,2FZS2EvEvApDSk425z6s4P,32.0
185.0,78YqeIji3mgAS2K1Maca6x,197946.0,0.0801,0.576,0.723,0.0,0.158,-5.899,0.0389,153.003,0.674,4.0,1.0,4.0,2.0,78YqeIji3mgAS2K1Maca6x,70.0
185.0,78YqeIji3mgAS2K1Maca6x,197946.0,0.0801,0.576,0.723,0.0,0.158,-5.899,0.0389,153.003,0.674,4.0,1.0,4.0,2.0,78YqeIji3mgAS2K1Maca6x,68.0
185.0,0h7b5szTqHKm5sJNkAGqfw,154874.0,0.367,0.731,0.872,0.00709,0.146,-3.715,0.0685,92.036,0.404,9.0,1.0,4.0,2.0,0h7b5szTqHKm5sJNkAGqfw,40.0
185.0,0h7b5szTqHKm5sJNkAGqfw,154874.0,0.367,0.731,0.872,0.00709,0.146,-3.715,0.0685,92.036,0.404,9.0,1.0,4.0,2.0,0h7b5szTqHKm5sJNkAGqfw,39.0
185.0,3lNLsfeVJSiSyjk2tXnPAp,157882.0,0.397,0.666,0.793,0.0,0.914,-4.066,0.0648,142.027,0.83,11.0,0.0,4.0,2.0,3lNLsfeVJSiSyjk2tXnPAp,44.0
185.0,3lNLsfeVJSiSyjk2tXnPAp,157882.0,0.397,0.666,0.793,0.0,0.914,-4.066,0.0648,142.027,0.83,11.0,0.0,4.0,2.0,3lNLsfeVJSiSyjk2tXnPAp,42.0
185.0,4X5CTYQmx1NNyz9S1IpNko,189442.0,0.0282,0.63,0.544,0.0,0.199,-7.252,0.0287,112.942,0.389,0.0,1.0,4.0,2.0,4X5CTYQmx1NNyz9S1IpNko,44.0
185.0,4X5CTYQmx1NNyz9S1IpNko,189442.0,0.0282,0.63,0.544,0.0,0.199,-7.252,0.0287,112.942,0.389,0.0,1.0,4.0,2.0,4X5CTYQmx1NNyz9S1IpNko,42.0
185.0,7dsYrsCwrZat4t33c7RXPe,144300.0,0.989,0.43,0.0988,0.923,0.107,-25.415,0.0367,133.373,0.342,5.0,1.0,4.0,4.0,7dsYrsCwrZat4t33c7RXPe,39.0
